360,7.03707e-05
361,4.47168e-05
362,2.81273e-05
363,2.45411e-05
364,3.00194e-05
365,4.18933e-05
366,5.85309e-05
367,7.95679e-05
368,0.000102002
369,0.000123182
370,0.000140841
371,0.000144598
372,0.000140687
373,0.000133707
374,0.000125528
375,0.000121248
376,0.000119504
377,0.00011924
378,0.00012063
379,0.000124899
380,0.000131217
381,0.000138748
382,0.000147102
383,0.000158976
384,0.000171176
385,0.000180122
386,0.000183702
387,0.000171505
388,0.00014849
389,0.000121724
390,9.38883e-05
391,6.99995e-05
392,5.08702e-05
393,3.64298e-05
394,2.79636e-05
395,3.40769e-05
396,5.05993e-05
397,6.96667e-05
398,8.80513e-05
399,9.5895e-05
400,9.44619e-05
401,8.94231e-05
402,8.18004e-05
403,7.26982e-05
404,6.30888e-05
405,5.38759e-05
406,4.60265e-05
407,4.33325e-05
408,4.52708e-05
409,4.84474e-05
410,5.18652e-05
411,5.31976e-05
412,5.20201e-05
413,4.95605e-05
414,4.57917e-05
415,3.92142e-05
416,3.02587e-05
417,2.16111e-05
418,1.43877e-05
419,1.18976e-05
420,1.48037e-05
421,1.98686e-05
422,2.64179e-05
423,3.27258e-05
424,3.82074e-05
425,4.44459e-05
426,5.16711e-05
427,5.86347e-05
428,6.54529e-05
429,7.58702e-05
430,9.14822e-05
431,0.000114716
432,0.000147338
433,0.00018882
434,0.000239945
435,0.000306542
436,0.000391121
437,0.000480672
438,0.000570814
439,0.000656614
440,0.000733376
441,0.000798418
442,0.000847978
443,0.000871149
444,0.00085847
445,0.000830247
446,0.000791291
447,0.000748634
448,0.000709532
449,0.000670393
450,0.000633111
451,0.000601663
452,0.000581205
453,0.000564403
454,0.000550041
455,0.000536319
456,0.000520764
457,0.000505226
458,0.000489493
459,0.000473383
460,0.000456761
461,0.000439255
462,0.000420603
463,0.000400471
464,0.000378296
465,0.000354398
466,0.000328696
467,0.000300744
468,0.000268308
469,0.000235126
470,0.000202283
471,0.000171014
472,0.000143738
473,0.000119338
474,9.82417e-05
475,8.10505e-05
476,7.07064e-05
477,6.37383e-05
478,5.94306e-05
479,5.70456e-05
480,5.5238e-05
481,5.42188e-05
482,5.35393e-05
483,5.27414e-05
484,4.81797e-05
485,4.38818e-05
486,4.06665e-05
487,3.93525e-05
488,4.5175e-05
489,5.29341e-05
490,6.15342e-05
491,7.00119e-05
492,7.49917e-05
493,7.87169e-05
494,8.13742e-05
495,8.3e-05
496,8.34335e-05
497,8.29669e-05
498,8.17391e-05
499,7.98705e-05
500,7.78135e-05
501,7.52709e-05
502,7.21749e-05
503,6.85011e-05
504,6.28965e-05
505,5.69528e-05
506,5.1471e-05
507,4.70252e-05
508,4.62075e-05
509,4.72207e-05
510,4.9278e-05
511,5.20174e-05
512,5.53121e-05
513,5.85343e-05
514,6.11476e-05
515,6.26765e-05
516,6.0338e-05
517,5.61676e-05
518,5.15056e-05
519,4.7014e-05
520,4.50883e-05
521,4.46042e-05
522,4.47236e-05
523,4.52195e-05
524,4.55694e-05
525,4.58348e-05
526,4.60665e-05
527,4.61949e-05
528,4.53636e-05
529,4.42357e-05
530,4.35299e-05
531,4.36102e-05
532,4.58485e-05
533,4.97235e-05
534,5.45205e-05
535,6.00307e-05
536,6.57809e-05
537,7.1778e-05
538,7.81202e-05
539,8.47553e-05
540,9.22394e-05
541,0.000100052
542,0.000107399
543,0.000113858
544,0.000118229
545,0.000120652
546,0.000121699
547,0.000121434
548,0.000119283
549,0.000115732
550,0.00011171
551,0.000107691
552,0.000105839
553,0.000105626
554,0.000105068
555,0.000103505
556,9.73025e-05
557,8.73228e-05
558,7.75733e-05
559,6.94843e-05
560,6.42814e-05
561,6.34823e-05
562,6.88613e-05
563,8.19988e-05
564,0.000101313
565,0.000129455
566,0.00017372
567,0.000238118
568,0.000319017
569,0.000422396
570,0.000566953
571,0.000762824
572,0.0010197
573,0.0013478
574,0.00175814
575,0.00226122
576,0.0028807
577,0.0036255
578,0.00447832
579,0.0054384
580,0.00652583
581,0.00773902
582,0.00903097
583,0.0103825
584,0.0117856
585,0.0132215
586,0.014645
587,0.0160269
588,0.0173264
589,0.0185129
590,0.0195845
591,0.0205227
592,0.0212859
593,0.0218511
594,0.0222576
595,0.022509
596,0.0225938
597,0.0225114
598,0.0223051
599,0.0219935
600,0.0215972
601,0.0211355
602,0.0206214
603,0.0200712
604,0.0195082
605,0.0189516
606,0.0183986
607,0.0178584
608,0.0173474
609,0.0168782
610,0.0164392
611,0.0160317
612,0.0156602
613,0.0153278
614,0.015027
615,0.0147559
616,0.0145119
617,0.0142928
618,0.0140991
619,0.0139296
620,0.0137856
621,0.0136671
622,0.0135669
623,0.0134817
624,0.0134088
625,0.0133452
626,0.0132857
627,0.0132263
628,0.0131599
629,0.0130803
630,0.0129933
631,0.0128985
632,0.012796
633,0.0126856
634,0.012565
635,0.0124329
636,0.0122846
637,0.0121166
638,0.0119388
639,0.0117542
640,0.0115665
641,0.0113792
642,0.0111923
643,0.0110079
644,0.0108299
645,0.0106618
646,0.0104981
647,0.0103379
648,0.0101792
649,0.0100206
650,0.00986467
651,0.00971175
652,0.0095646
653,0.00942476
654,0.00928563
655,0.00914503
656,0.00900538
657,0.00886632
658,0.00871247
659,0.0085367
660,0.0083282
661,0.00807863
662,0.0077909
663,0.00746167
664,0.007077
665,0.00663091
666,0.00614807
667,0.00563588
668,0.00509584
669,0.00453437
670,0.00397371
671,0.003427
672,0.00291696
673,0.0024575
674,0.00203872
675,0.00166472
676,0.0013483
677,0.00109348
678,0.000884434
679,0.000717281
680,0.000591591
681,0.000503072
682,0.000440551
683,0.000397173
684,0.000361476
685,0.000327652
686,0.000298016
687,0.000269547
688,0.000230015
689,0.000179412
690,0.000131782
691,9.14182e-05
692,7.3302e-05
693,7.71206e-05
694,8.88567e-05
695,0.00010472
